filing_date,title,landing_url,doc_type
"Oct 30, 2024",Sagility India Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/sagility-india-limited-rhp_88101.html,RHP
"Oct 29, 2024",Acme Solar Holdings Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/acme-solar-holdings-limited-rhp_88116.html,RHP
"Oct 28, 2024",Swiggy Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/swiggy-limited-rhp_88045.html,RHP
"Oct 24, 2024",Afcons Infrastructure Limited - Corrigendum to RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/afcons-infrastructure-limited-corrigendum-to-rhp_87928.html,RHP
"Oct 24, 2024",Afcons Infrastructure Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/afcons-infrastructure-limited-rhp_87927.html,RHP
"Oct 17, 2024",Godavari Biorefineries Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/godavari-biorefineries-limited-rhp_87745.html,RHP
"Oct 15, 2024",Deepak Builders and Engineers India Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/deepak-builders-and-engineers-india-limited-rhp_87578.html,RHP
"Oct 14, 2024",Waaree Energies Limited- RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/waaree-energies-limited-rhp_87562.html,RHP
"Oct 14, 2024",Hyundai Motor India Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/hyundai-motor-india-limited-rhp_87531.html,RHP
"Oct 01, 2024",Garuda Construction and Engineering Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2024/garuda-construction-and-engineering-limited-rhp_87190.html,RHP
"Sep 23, 2024",Diffusion Engineers Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/diffusion-engineers-limited-rhp_86920.html,RHP
"Sep 19, 2024",Western Carriers (India) Limited- Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/western-carriers-india-limited-addendum-to-rhp_86799.html,RHP
"Sep 16, 2024",Manba Finance Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/manba-finance-limited-rhp_86780.html,RHP
"Sep 16, 2024",KRN Heat Exchanger and Refrigeration Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/krn-heat-exchanger-and-refrigeration-limited-rhp_86708.html,RHP
"Sep 12, 2024",Kross Limited - Corrigendum to the RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/kross-limited-corrigendum-to-the-rhp_86607.html,RHP
"Sep 11, 2024",P N Gadgil Jewellers Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/p-n-gadgil-jewellers-limited-rhp_86571.html,RHP
"Sep 07, 2024",Western Carriers (India) Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/western-carriers-india-limited-rhp_86645.html,RHP
"Sep 06, 2024",ECOS India Mobility and Hospitality Limited - Corrigendum of RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/ecos-india-mobility-and-hospitality-limited-corrigendum-of-rhp_86488.html,RHP
"Sep 03, 2024",Bajaj Housing Finance Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/bajaj-housing-finance-limited-addendum-to-rhp_86414.html,RHP
"Sep 03, 2024",Tolins Tyres Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/tolins-tyres-limited-rhp_86403.html,RHP
"Sep 02, 2024",Kross Limited- RHP,https://www.sebi.gov.in/filings/public-issues/sep-2024/kross-limited-rhp_86406.html,RHP
"Aug 31, 2024",Shree Tirupati Balajee Agro Trading Company Limited - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/shree-tirupati-balajee-agro-trading-company-limited-rhp_86384.html,RHP
"Aug 30, 2024",Bajaj Housing Finance Limited - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/bajaj-housing-finance-limited-rhp_86381.html,RHP
"Aug 28, 2024",Baazar Style Retail Limited - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/baazar-style-retail-limited-rhp_86203.html,RHP
"Aug 28, 2024",Gala Precision Engineering Ltd - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/gala-precision-engineering-ltd-rhp_86199.html,RHP
"Aug 26, 2024",Premier Energies Limited- Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/premier-energies-limited-addendum-to-rhp_86351.html,RHP
"Aug 26, 2024",Orient Technologies Limited - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/orient-technologies-limited-rhp_86078.html,RHP
"Aug 26, 2024",Premier Energies Limited - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/premier-energies-limited-rhp_86076.html,RHP
"Aug 20, 2024",Ecos India Mobility and Hospitality Limited - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/ecos-india-mobility-and-hospitality-limited-rhp_86002.html,RHP
"Aug 14, 2024",Interarch Building Products Limited - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/interarch-building-products-limited-rhp_85658.html,RHP
"Aug 09, 2024",Brainbees Solutions Limited - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/brainbees-solutions-limited-rhp_85578.html,RHP
"Aug 07, 2024",Saraswati Saree Depot Limited - RHP,https://www.sebi.gov.in/filings/public-issues/aug-2024/saraswati-saree-depot-limited-rhp_85538.html,RHP
"Jul 30, 2024",Unicommerce eSolutions Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jul-2024/unicommerce-esolutions-limited-rhp_85472.html,RHP
"Jul 29, 2024",Ceigall India Limited-RHP,https://www.sebi.gov.in/filings/public-issues/jul-2024/ceigall-india-limited-rhp_85262.html,RHP
"Jul 26, 2024",Ola Electric Mobility Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jul-2024/ola-electric-mobility-limited-rhp_86238.html,RHP
"Jul 25, 2024",Akums Drugs and Pharmaceuticals Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jul-2024/akums-drugs-and-pharmaceuticals-limited-rhp_84970.html,RHP
"Jul 15, 2024",Sanstar Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jul-2024/sanstar-limited-rhp_84750.html,RHP
"Jun 28, 2024",Bansal Wire Industries Limited,https://www.sebi.gov.in/filings/public-issues/jun-2024/bansal-wire-industries-limited_84460.html,RHP
"Jun 27, 2024",Emcure Pharmaceuticals Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jun-2024/emcure-pharmaceuticals-limited-rhp_84516.html,RHP
"Jun 19, 2024",Vraj Iron and Steel Limited- RHP,https://www.sebi.gov.in/filings/public-issues/jun-2024/vraj-iron-and-steel-limited-rhp_84266.html,RHP
"Jun 14, 2024",Akme Fintrade India Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jun-2024/akme-fintrade-india-limited-rhp_84159.html,RHP
"Jun 13, 2024",Stanley Lifestyles Limited- RHP,https://www.sebi.gov.in/filings/public-issues/jun-2024/stanley-lifestyles-limited-rhp_84127.html,RHP
"Jun 12, 2024",DEE Development Engineers Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jun-2024/dee-development-engineers-limited-rhp_84094.html,RHP
"Jun 07, 2024",Le Travenues Technology Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/jun-2024/le-travenues-technology-limited-addendum-to-rhp_84030.html,RHP
"May 31, 2024",Kronox Lab Sciences Limited - Corrigendum to RHP,https://www.sebi.gov.in/filings/public-issues/may-2024/kronox-lab-sciences-limited-corrigendum-to-rhp_83770.html,RHP
"May 29, 2024",Kronox Lab Sciences Limited - RHP,https://www.sebi.gov.in/filings/public-issues/may-2024/kronox-lab-sciences-limited-rhp_83622.html,RHP
"May 21, 2024",Awfis Space Solutions Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/may-2024/awfis-space-solutions-limited-addendum-to-rhp_83627.html,RHP
"May 19, 2024",Awfis Space Solutions Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/may-2024/awfis-space-solutions-limited-addendum-to-rhp_83456.html,RHP
"May 14, 2024",Awfis Space Solutions Limited - RHP,https://www.sebi.gov.in/filings/public-issues/may-2024/awfis-space-solutions-limited-rhp_83394.html,RHP
"May 08, 2024",Go Digit General Insurance Limited - RHP,https://www.sebi.gov.in/filings/public-issues/may-2024/go-digit-general-insurance-limited-rhp_83281.html,RHP
"May 07, 2024",Aadhar Housing Finance Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/may-2024/aadhar-housing-finance-limited-addendum-to-rhp_83268.html,RHP
"May 02, 2024",Indegene Limited - RHP,https://www.sebi.gov.in/filings/public-issues/may-2024/indegene-limited-rhp_83139.html,RHP
"May 02, 2024",TBO Tek Limited - RHP,https://www.sebi.gov.in/filings/public-issues/may-2024/tbo-tek-limited-rhp_83137.html,RHP
"Apr 30, 2024",Aadhar Housing Finance Limited - RHP,https://www.sebi.gov.in/filings/public-issues/apr-2024/aadhar-housing-finance-limited-rhp_83134.html,RHP
"Apr 15, 2024",JNK India Limited - RHP,https://www.sebi.gov.in/filings/public-issues/apr-2024/jnk-india-limited-rhp_83174.html,RHP
"Apr 15, 2024",Vodafone Idea Limited- RHP,https://www.sebi.gov.in/filings/public-issues/apr-2024/vodafone-idea-limited-rhp_82897.html,RHP
"Mar 22, 2024",Bharti Hexacom Limited - RHP,https://www.sebi.gov.in/filings/public-issues/mar-2024/bharti-hexacom-limited-rhp_82540.html,RHP
"Mar 16, 2024",SRM Contractors Limited - RHP,https://www.sebi.gov.in/filings/public-issues/mar-2024/srm-contractors-limited-rhp_82450.html,RHP
"Mar 05, 2024",Krystal Integrated Services Limited - RHP,https://www.sebi.gov.in/filings/public-issues/mar-2024/krystal-integrated-services-limited-rhp_82069.html,RHP
"Mar 05, 2024",Popular Vehicles and Services Ltd - RHP,https://www.sebi.gov.in/filings/public-issues/mar-2024/popular-vehicles-and-services-ltd-rhp_82068.html,RHP
"Feb 29, 2024",Gopal Snacks Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/gopal-snacks-limited-rhp_81842.html,RHP
"Feb 29, 2024",J.G.Chemicals Limited - Red Herring Prospectus,https://www.sebi.gov.in/filings/public-issues/feb-2024/j-g-chemicals-limited-red-herring-prospectus_81836.html,RHP
"Feb 28, 2024",Exicom Tele-Systems Limited - Corrigendum,https://www.sebi.gov.in/filings/public-issues/feb-2024/exicom-tele-systems-limited-corrigendum_81815.html,RHP
"Feb 27, 2024",R K Swamy Limited - Red Herring Prospectus,https://www.sebi.gov.in/filings/public-issues/feb-2024/r-k-swamy-limited-red-herring-prospectus_81766.html,RHP
"Feb 27, 2024",Mukka Proteins Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/mukka-proteins-limited-rhp_81753.html,RHP
"Feb 21, 2024",Platinum Industries Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/platinum-industries-limited-rhp_81623.html,RHP
"Feb 21, 2024",Exicom Tele-Systems Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/exicom-tele-systems-limited-rhp_81622.html,RHP
"Feb 20, 2024",GPT Healthcare Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/gpt-healthcare-limited-rhp_81587.html,RHP
"Feb 14, 2024",Juniper Hotels Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/juniper-hotels-limited-rhp_81407.html,RHP
"Feb 07, 2024",Vibhor Steel Tubes Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/vibhor-steel-tubes-limited-rhp_81174.html,RHP
"Feb 07, 2024",Entero Healthcare Solutions Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/entero-healthcare-solutions-limited-rhp_81170.html,RHP
"Feb 07, 2024",Capital Small Finance Bank Limited - Corrigendum to RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/capital-small-finance-bank-limited-corrigendum-to-rhp_81168.html,RHP
"Feb 02, 2024",Apeejay Surrendra Park Hotels Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/apeejay-surrendra-park-hotels-limited-rhp_81048.html,RHP
"Feb 02, 2024",Epack durables Limited - Corrigendum to RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/epack-durables-limited-corrigendum-to-rhp_81029.html,RHP
"Feb 02, 2024",Capital Small Finance Bank Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/capital-small-finance-bank-limited-rhp_81021.html,RHP
"Feb 01, 2024",Jana Small Finance Bank Limited - RHP,https://www.sebi.gov.in/filings/public-issues/feb-2024/jana-small-finance-bank-limited-rhp_81025.html,RHP
"Jan 31, 2024",Rashi Peripherals Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jan-2024/rashi-peripherals-limited-rhp_80971.html,RHP
"Jan 24, 2024",BLS E-Services Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jan-2024/bls-e-services-limited-rhp_80892.html,RHP
"Jan 17, 2024",EPack Durables Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/jan-2024/epack-durables-limited-addendum-to-rhp_80667.html,RHP
"Jan 17, 2024",EPACK Durable Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jan-2024/epack-durable-limited-rhp_80663.html,RHP
"Jan 16, 2024",Nova Agritech Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jan-2024/nova-agritech-limited-rhp_80635.html,RHP
"Jan 12, 2024",Medi Assist Healthcare Services Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/jan-2024/medi-assist-healthcare-services-limited-addendum-to-rhp_80604.html,RHP
"Jan 09, 2024",Medi Assist Healthcare Services Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jan-2024/medi-assist-healthcare-services-limited-rhp_80543.html,RHP
"Jan 03, 2024",Jyoti CNC Automation Limited - RHP,https://www.sebi.gov.in/filings/public-issues/jan-2024/jyoti-cnc-automation-limited-rhp_80382.html,RHP
"Dec 19, 2023",Innova Captab Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/innova-captab-limited-addendum-to-rhp_80129.html,RHP
"Dec 15, 2023",Azad Engineering Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/azad-engineering-limited-rhp_79929.html,RHP
"Dec 14, 2023",Innova Captab Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/innova-captab-limited-rhp_79995.html,RHP
"Dec 13, 2023",Muthoot Microfin Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/muthoot-microfin-limited-rhp_79860.html,RHP
"Dec 13, 2023",Credo Brands Marketing Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/credo-brands-marketing-limited-rhp_79859.html,RHP
"Dec 13, 2023",RBZ Jewellers Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/rbz-jewellers-limited-rhp_79857.html,RHP
"Dec 13, 2023",Inox India Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/inox-india-limited-rhp_79818.html,RHP
"Dec 12, 2023",Happy Forgings Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/happy-forgings-limited-rhp_79787.html,RHP
"Dec 08, 2023",Motisons Jewellers Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/motisons-jewellers-limited-rhp_79765.html,RHP
"Dec 08, 2023",India Shelter Finance Corporation Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/india-shelter-finance-corporation-limited-rhp_79741.html,RHP
"Dec 08, 2023",Suraj Estate Developers Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/suraj-estate-developers-limited-rhp_79734.html,RHP
"Dec 04, 2023",DOMS Industries Limited - RHP,https://www.sebi.gov.in/filings/public-issues/dec-2023/doms-industries-limited-rhp_79543.html,RHP
"Nov 22, 2023",Fedbank Financial Services Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/nov-2023/fedbank-financial-services-limited-addendum-to-rhp_79553.html,RHP
"Nov 20, 2023",Fedbank Financial Services Limited - RHP,https://www.sebi.gov.in/filings/public-issues/nov-2023/fedbank-financial-services-limited-rhp_79210.html,RHP
"Nov 17, 2023",Flair Writing Industries Limited - RHP,https://www.sebi.gov.in/filings/public-issues/nov-2023/flair-writing-industries-limited-rhp_79194.html,RHP
"Nov 16, 2023",Gandhar Oil Refinery (India) Limited - RHP,https://www.sebi.gov.in/filings/public-issues/nov-2023/gandhar-oil-refinery-india-limited-rhp_79156.html,RHP
"Nov 13, 2023",Tata Technologies Limited - RHP,https://www.sebi.gov.in/filings/public-issues/nov-2023/tata-technologies-limited-rhp_79133.html,RHP
"Nov 13, 2023",Indian Renewable Energy Development Agency Limited - RHP,https://www.sebi.gov.in/filings/public-issues/nov-2023/indian-renewable-energy-development-agency-limited-rhp_79087.html,RHP
"Nov 01, 2023",Protean eGOV Technologies Limited - RHP,https://www.sebi.gov.in/filings/public-issues/nov-2023/protean-egov-technologies-limited-rhp_78630.html,RHP
"Oct 31, 2023",ESAF Small Finance Bank Limited - corrigendum to RHP,https://www.sebi.gov.in/filings/public-issues/oct-2023/esaf-small-finance-bank-limited-corrigendum-to-rhp_78590.html,RHP
"Oct 31, 2023",ASK Automotive Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2023/ask-automotive-limited-rhp_78542.html,RHP
"Oct 30, 2023",ESAF Small Finance Bank Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2023/esaf-small-finance-bank-limited-rhp_78588.html,RHP
"Oct 25, 2023",Honasa Consumer Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2023/honasa-consumer-limited-rhp_78310.html,RHP
"Oct 23, 2023",Cello World Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2023/cello-world-limited-rhp_78312.html,RHP
"Oct 18, 2023",Blue Jet Healthcare Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2023/blue-jet-healthcare-limited-rhp_78155.html,RHP
"Oct 09, 2023",IRM Energy Limited - RHP,https://www.sebi.gov.in/filings/public-issues/oct-2023/irm-energy-limited-rhp_77900.html,RHP
"Sep 27, 2023",Plaza Wires Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/plaza-wires-limited-rhp_77540.html,RHP
"Sep 22, 2023",Valiant Laboratories Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/valiant-laboratories-limited-rhp_77238.html,RHP
"Sep 20, 2023",Updater Services Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/updater-services-limited-rhp_77099.html,RHP
"Sep 13, 2023",JSW Infrastructure Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/jsw-infrastructure-limited-rhp_76862.html,RHP
"Sep 13, 2023",Sai Silk Kalamandir Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/sai-silk-kalamandir-limited-rhp_76854.html,RHP
"Sep 12, 2023",Manoj Vaibhav Gems N Jewellers Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/manoj-vaibhav-gems-n-jewellers-limited-rhp_76861.html,RHP
"Sep 12, 2023",Signatureglobal (India) Limited  - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/signatureglobal-india-limited-rhp_76826.html,RHP
"Sep 11, 2023",Yatra Online Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/yatra-online-limited-rhp_76734.html,RHP
"Sep 11, 2023",Zaggle Prepaid Ocean Services Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/zaggle-prepaid-ocean-services-limited-rhp_76732.html,RHP
"Sep 11, 2023",Samhi Hotels Limited - RHP,https://www.sebi.gov.in/filings/public-issues/sep-2023/samhi-hotels-limited-rhp_76731.html,RHP
